db_1,00:03.620,00:35.570,嗯下面我们开始学习第一节啊第一章的第一节，第一章的第一节是数据库系统，概述这一节我们要完成三个方面的内容。,0,0,0
db_1,00:35.770,00:55.080,在这一节里边，第一个就是我们要学习数据库里边几个最最基本的概念，这个很重要是我们数据库的基础，啊它的基本的概念就这么几个就这么几个4个。,0,0,0
db_1,00:56.880,01:05.920,然后呢我们要说一下数据库技术是怎么产生的，啊他不是说一开始就有的是不记得是吧？,0,0,0
db_1,01:06.070,01:14.260,它是经过了啊一定的这个计算机发展的时期而产生的啊产生的。,0,0,0
db_1,01:15.850,01:22.130,第三个就是我们要说一下数据库系统的特点是什么，这是第一节。,0,0,0
db_1,01:22.140,01:29.150,好，首先我们来看4个基本概念，4个基本概念，第一个什么是数据？,0,0,0
db_1,01:33.180,02:05.930,啊什么是数据库？第二个第三个数据库管理系统，dbms第四个数据库系统，尤其是第三个和第四个，啊嗯有些同学学的时候不是太明确这两者之间的概念，我们有同学是这个呃参加这个计算机等级考试，计算机等级考试，你如果它可以考数据结构，也可以考数据库是吧？,0,0,0
db_1,02:05.940,02:16.440,你考数据库的话，他经常会出现这样的一些题目，他就是呃问这个 Dbms和DBS之间是个什么样的关系？,0,0,0
db_1,02:17.540,02:29.430,那么我们待会说了以后，我们再来看这个问题，啊首先看什么是数据数据，啊我们说它就是一种符号，一种载体。,0,0,0
db_1,02:29.970,02:36.430,刚才我们看京东那个网站调出来，那个小米的信息是以数据的形式呈现的，对吧？,0,0,0
db_1,02:37.220,02:55.780,那么我们所说的这个数据是一个很广义的概念，也就是说它包括数字型数字数据或者数值型的数据，像我们在中学里面接触比较多的数据都是数值型的数据是吧？,0,0,0
db_1,02:56.010,03:13.560,那么除了这个以外，呢我们说啊所有的文字、图形、图像、音频、视频等等，这些对于计算机而言，它通通都是它的数据啊统统都是它的数据。,0,0,0
db_1,03:13.950,03:32.300,那么为什么呢大家可能不是很理解啊，我想说一下，他是呃学计算机原理学了吧大一的道理，有没有计算机原理，计算机基础。,0,0,0
db_1,03:32.310,03:43.920,唉好，那么你们应该清楚计算机的这个这个机器它用到的是什么？,0,0,0
db_1,03:43.930,03:47.840,进制的这个二进制，对吧？二进制。,0,0,0
db_1,03:47.850,03:53.950,唉二进制，我们说它就是1和0，对不对？,0,0,0
db_1,03:53.960,04:00.240,唉它所有的这个为什么会用到二进制？呢有没有大家有没有想过？,0,0,0
db_1,04:01.860,04:24.230,啊你像我这个学物理我就知道从物理实现上来讲，啊就是说两种稳定的状态在物理上是比较容易实现的，啊比如说这个电灯两种稳定的状态，哪两种要么是开，要么是关对吧？,0,0,0
db_1,04:24.240,04:28.070,那么我们把这两种状态分别用1和0来表示。,0,0,0
db_1,04:28.360,04:51.820,在计算机里面一它是高点的状态，零是低电瓶装的，啊在我电脑里面它这个高电瓶是正的12平米，低电平是负的12伏，这是两个啊在物理上可以实现的那种可以稳定的状态可以区别的，啊这是一种状态这是一种状态。,0,0,0
db_1,04:52.910,05:07.600,那么我们在这个这个电脑里面，你比如说你一个打开后，这像这个主板上面，啊我不知道大家有没有注意过，哈理论打开过，主板上面它很多有插那个集成块，对吧？,0,0,0
db_1,05:07.610,05:11.740,它的集成块这个是它的这个环角，对不对？,0,0,0
db_1,05:11.750,05:18.010,唉环角啊我们还看到这个电脑里面有数据线吗？对不对？数据线。,0,0,0
db_1,05:23.360,05:44.280,好，那么二进制我们说从物理实现来讲，它是比较容易实现的两种状态，无非就是一个高的一个低电瓶，啊那么我们其他的比如说10进制的数，啊10进制的数，呃比如说10进制的8，我们如果用二进制怎么表示？,0,0,0
db_1,05:46.880,06:03.190,这个呢学了吧应该是111，我如果用一个字节的话分8位8位，二进制是一个字节，这是个存储的单位是吧？,0,0,0
db_1,06:03.200,06:05.430,唉这个就是10进制的8。,0,0,0
db_1,06:06.240,06:08.290,啊17。,0,0,0
db_1,06:08.960,06:11.710,2ooo这是7是吧？,0,0,0
db_1,06:11.910,06:19.560,啊这种嗯这是吧对吧？唉这是吧？,0,0,0
db_1,06:20.750,06:38.580,唉我讲了三个班，前面两个班都没有人指出这个错误，啊好，那么这样一发，我如如果我要把它在数据线上面送过去的话，简不简单？,0,0,0
db_1,06:38.860,06:42.850,啊如果我要把他送过去的话，我可以这边是什么？,0,0,0
db_1,06:42.860,06:48.000,低电瓶低电瓶低电瓶高电瓶低电瓶低电瓶低电瓶，对不对？,0,0,0
db_1,06:48.670,06:51.970,啊这是不是就是可以从一个数据过去？,0,0,0
db_1,06:53.320,07:01.220,好，所有的数字数据，所有的文字，比如说我们汉字可不可以编码？,0,0,0
db_1,07:02.100,07:25.240,可以编码吧都可以变成二进制的码，包括我们的图形、图像、这个音频、啊视频全部可以转换为二进制的码，还有我们计算机里面一些指令，啊我们一些指令都是用二进制代码，啊就说我这个可以说数据也可以说指令过去对不对？,0,0,0
db_1,07:25.250,07:28.760,啊唉所有的指令可以通过编码，为什么？,0,0,0
db_1,07:28.770,07:41.340,你你像我们这个原来搞这个硬件的时候，用c元比较多，它因为c元它是可以直接对二进制的胃进行起作用的是吧？,0,0,0
db_1,07:41.350,07:45.460,唉所以它是比较贴近硬件的啊比较贴近硬件。,0,0,0
db_1,07:45.970,08:00.620,呃那就是说我们所有只要我这样说，啊只要可以转换成二进制编码的，我们统统称为计算机的什么？数据对吧？,0,0,0
db_1,08:01.110,08:26.020,称为计算机的数据，所以我们在这里啊数据是个很广义的概念啊很广的概念，呃那么这个数据呢它只是一种符号，它要呃这个带上一定的寓意才能表达出一定的信息，也就是说它要具备一定的内涵是吧？才是它的信息。,0,0,0
db_1,08:26.270,08:39.090,啊比如说大家看我屏幕上这个例子，九10 93、这两个这两个这样一个数据，你给你以后你不知道他什么意思是吧？,0,0,0
db_1,08:39.100,08:52.450,给不出什么信息来，你可能会联想到噢93，那可能是某一啊某一门这个某一个学生的，我们课程的成绩是93，我可以这样理解吧？,0,0,0
db_1,08:52.980,08:59.040,也可以理解成某个人的体重啊93斤或者93公斤是吧？,0,0,0
db_1,08:59.380,09:21.990,唉还有你还可以理解为某个比如计算机系啊13级的这个学生的人数是93位同学，所以他这个啊这个数据它是一个形式，啊它要是赋予它一定的内涵以后，它才能表达出一定的信息出来。,0,0,0
db_1,09:22.650,09:36.910,比如说我举个例子，唉这个2016年是吧11月10号这个朗朗要在武汉啊举办刚性演奏会，这个当然是我瞎编的。,0,0,0
db_1,09:36.920,09:51.360,哈但是这一句话是不是传达给你信息了，吧是不是唉这句话它就是它的载体是数据，吧对不对？,0,0,0
db_1,09:51.370,09:54.920,2016年有数字数据，也有文字的数据。,0,0,0
db_1,09:54.930,09:59.010,啊2016年这个10月10号是吧？,0,0,0
db_1,09:59.020,10:06.620,谁谁谁哪个地方谁是谁举办的，这个啊他们委员会啊这个称为数据啊称为数据。,0,0,0
db_1,10:07.980,10:10.570,好，我们书上给的这个例子看见没有？,0,0,0
db_1,10:11.130,10:43.670,我们在数据库里边，啊我们会碰到一些像经常碰到这样一些学，比如说学生的信息，啊有学生的姓名、性别、出生年月，他的这个出生地啊所在的戏，呀啊入学的时间，唉这个就是他表现出来形式是数据，但是他给出你的信息是这个学生的相关的一些啊信息啊与学生相关的信息。好。,0,0,0
db_1,10:44.470,10:49.810,有了数据以后，我们来看看数据库的定义是什么？数据库的定义。,0,0,0
db_1,10:50.220,10:54.210,数据库的定义大家看一下啊它的落脚点什么是数据库？,0,0,0
db_1,10:54.220,11:03.920,啊所谓的库顾名思义就是像个仓库一样的，唉就是数据的集合对不对？,0,0,0
db_1,11:04.060,11:11.170,唉所以它的落脚点是数据的集合，我们叫做数据库，就是把数据集中起来进行管理。,0,0,0
db_1,11:11.270,11:18.620,好，我们再来看它的定义，前面的一些定语，啊它的定语什么样的数据集合呢？,0,0,0
db_1,11:19.440,11:37.020,唉我们来看看啊首先大量的数据计量，啊大量数据，啊再一个就是它是存储在计算机内的，我们现在所指的数据库都是和计算机有关的，啊就是存储在计算机内，请问存储在计算机是什么地方？,0,0,0
db_1,11:37.030,11:46.840,啊数据库计算机的存储设备有啊存有有内存和外存对吧？,0,0,0
db_1,11:46.850,11:50.150,是存在长期存储应该存在哪里？,0,0,0
db_1,11:50.160,11:56.910,外存存在外部存储设备上，比如说磁盘啊或者光盘啊或磁盘阵列啊等等是吧？,0,0,0
db_1,11:57.800,12:07.720,好，那么这些数据它不是说随意的把它堆放在一起，它是有组织有结构的，我们后面要谈到数据模型对不对？,0,0,0
db_1,12:07.740,12:29.940,所以它是有组织可以共享，啊可以共享，你你看一下我们那个平时呃学期结束了，我们要回家，我们去购票、火车票、高铁票、飞机票，整个这个购票系统，所有的这个数据信息它有后台数据库支撑对吧？,0,0,0
db_1,12:30.210,13:04.050,那么这个购票系统是不是北京的同一个航班或者同一个车次的话，你北京的可以看到他的数据，武汉的也可以看到数据里，那么广州也可以看到数据是不是大家都可以共享，啊数据是可以共享，数据库里的数据是可以共享，啊还有银行里面数据也是这样的，啊唉它应该是都是可以共享，啊当然我们需要有权限，啊我们每个人只能看到我们自己的数据，啊当然他是有权限的人，他是都可以看得到的。,0,0,0
db_1,13:08.090,13:11.200,好，那么这样一来什么叫数据库？,0,0,0
db_1,13:11.210,13:16.550,你需不需要去背它？不需要对吧？,0,0,0
